362,0.780287
363,0.780287
364,0.780287
365,0.780287
366,0.780287
367,0.780287
368,0.780287
369,0.780287
370,0.780287
371,0.780287
372,0.780287
373,0.780287
374,0.780287
375,0.780287
376,0.780287
377,0.780287
378,0.780287
379,0.780287
380,0.780287
381,0.780287
382,0.780287
383,0.780287
384,0.780287
385,0.780287
386,0.780287
387,0.780287
388,0.780287
389,0.780287
390,0.780287
391,0.780287
392,0.780287
393,0.780287
394,0.780287
395,0.780287
396,0.780287
397,0.780287
398,0.780287
399,0.780287
400,0.780287
